Abk;Name;Kurzname;Typ;Betr-Zust;Primary location code;UIC;RB;gültig von;gültig bis;Netz-Key;Fpl-rel;Fpl-Gr
XDSI;Skive;Skive;Bf;;;0086;;20080410;;;;
XDSIG;Sig;Sig;Hp;;;0086;;20090130;;;J;N
XDSJ;Skjern;Skjern;Bf;;;0086;;20080411;;;;
XDSK;Skagen;Skagen;Bf;;;0086;;19990101;;;;
XDSKP;Skoerping;Skoerping;Bf;;;0086;;20150127;;;;
XDSL;Silkeborg;Silkeborg;Bf;;;0086;;20080410;;;;
XDSM;Stoholm;Stoholm;Bf;;;0086;;20080410;;;;
XDSN;Snedsted;Snedsted;Bf;;;0086;;20150702;;;;
XDSO;Sommersted;Sommersted;Bf;;;0086;;20080628;;;;
XDSOR;Soroe;Soroe;Bf;;;0086;;20101110;;;;
XDSP;Spangsbjerg;Spangsbjerg;Hp;;;0086;;20090130;;;J;N
XDSPS;Spangsbjerg sidespor;Spangsbjerg side;Abzw;;;0086;;20091213;;;J;N
XDSR;Sjoerring;Sjoerring;Hp;;;0086;;20090130;;;J;N
XDSS;Soevigsund;Soevigsund;Hp;;;0086;;20090130;;;J;N
XDST;Studsgaard;Studsgaard;Hp;;;0086;;20090130;;;J;N
XDSTV;Stoevring;Stoevring;Hp;;;0086;;20150127;;;N;N
XDSU;Svenstrup Jylland;Svenstrup Jyl;Hp;;;0086;;20150128;;;;
XDSV;Svejbaek;Svejbaek;Bf;;;0086;;20090130;;;J;N
XDT;Thisted;Thisted;Bf;;;0086;;19990101;;;;
XDTA;Taulov;Taulov;Bf;;;0086;;19990101;;;;
XDTAM;Tarm;Tarm;Hp;;;0086;;20080410;;;;
XDTB;Tjaereborg;Tjaereborg;Bf;;;0086;;20080410;;;;
XDTD;Trolhede;Trolhede;Hp;;;0086;;20090130;;;J;N
XDTI;Tinglev;Tinglev;Bf;;;0086;;19990101;;;;
XDTM;Tim;Tim;Hp;;;0086;;20080410;;;;
XDTN;Tingsted;Tingsted;Bf;;;0086;;20090423;;;N;N
XDTO;Toender;Toender;Bf;;;0086;;19990101;;;;
XDTON;Toender Nord;Toender Nord;Hp;;;0086;;20090130;;;J;N
XDTP;Tommerup;Tommerup;Bf;;;0086;;20090423;;;;
XDTR;Tistrup;Tistrup;Bf;;;0086;;20080410;;;;
XDTRK;Trekroner;Trekroner;Bf;;;0086;;20140724;;;;
XDTY;Tornby;Tornby;Bf;;;0086;;20040626;;;;
XDUF;Ulfborg;Ulfborg;Bf;;;0086;;20080410;;;;
XDUL;Uglev;Uglev;Hp;;;0086;;20080410;;;;
XDUP;Ulstrup;Ulstrup;Bf;;;0086;;20080410;;;;
XDV;Vojens;Vojens;Bf;;;0086;;19990101;;;;
XDVA;Vamdrup;Vamdrup;Bf;;;0086;;19990101;;;;
XDVAL;Valby;Valby;Bf;;;0086;;20130608;;;;
XDVB;Vordingborg;Vordingborg;Bf;;;0086;;19990101;;;;
XDVE;Vemb;Vemb;Bf;;;0086;;20080410;;;;
XDVG;Viborg;Viborg;Bf;;;0086;;20080410;;;;
XDVI;Viby Jylland;Viby Jylland;Hp;;;0086;;20080410;;;;
XDVJ;Vejle;Vejle;Bf;;;0086;;19990101;;;;
XDVK;Vejbaek;Vejbaek;Bf;;;0086;;20100805;;;N;N
XDVM;Vroegum;Vroegum;Hp;;;0086;;20080703;;;;
XDVP;Vinderup;Vinderup;Bf;;;0086;;20080410;;;;
XDVR;Varde;Varde;Bf;;;0086;;20080410;;;;
XDVRK;Varde Kaserne;Varde Kaserne;Hp;;;0086;;20090130;;;J;N
XDVRN;Varde Nord;Varde Nord;Hp;;;0086;;20090130;;;J;N
XDVRW;Varde Vest;Varde Vest;Bf;;;0086;;20080703;;;;
XDVS;Vidstrup;Vidstrup;Bf;;;0086;;20040626;;;;
XDVSJ;Viby Sjaelland;Viby Sjaelland;Bf;;;0086;;20130901;;;;
XDVY;Visby;Visby;Hp;;;0086;;20090130;;;J;N
XDYD;Ydby;Ydby;Hp;;;0086;;20090130;;;J;N
XEAF;Archena-Fortuna;Archena-Fortuna;Bf;;;0071;;20081201;;;;
XEAS;Antequera-Santa Ana;Antequera-S A;Bf;;;0071;;20081201;;;;
XEB;Barcelona Centrale;Barcelona Centr;Bf;;;0071;;20010610;;;;
XEBL;Blanes;Blanes;Bf;;;0071;;19990101;;;;
XEBS;Barcelona-San Andres Condal;Barcelona-S Andr;Bf;;;0071;;19990101;;;;
XEBT;Barcelona-Termino;Barcelona-T.;Bf;;;0071;;19990101;;;;
XEBU;Burgos;Burgos;Bf;;;0071;;19990101;;;;
XECA;Calella;Calella;Bf;;;0071;;19990101;;;;
XECL;Caldetas-San Vicente de Montal;Caldetas-S Vicen;Bf;;;0071;;19990101;;;;
XECM;Caldas de Malavella;Caldas de M.;Bf;;;0071;;19990101;;;;
XECT;La Secuita Camp de Tarragona;Camp de Tarragon;Bf;;;0071;;20090614;;;J;N
XECV;Collado Villalba;Collado Villalba;Bf;;;0071;;20081201;;;;
XEFC;Fuencarral APT;Fuencarral;Bf;;;0071;;20030320;;;;
XEFI;Figueras;Figueras;Bf;;;0071;;19990101;;;;
XEFL;Flassa;Flassa;Bf;;;0071;;19990101;;;;
XEFO;Fuentes de Onoro;Fuentes de Onoro;Bf;;;0071;;19991112;;;;
XEG;Gerona (Viajeros);Gerona(Viajeros);Bf;;;0071;;19990101;;;;
XEGI;Grisen;Grisen;Bf;;;0071;;19990101;;;;
XEGR;Granollers-Centro;Granollers-Centr;Bf;;;0071;;19990101;;;;
XEIR;Irun;Irun;Bf;;;0071;;19990101;;;;
XELE;La Encina;La Encina;Bf;;;0071;;20080926;;;;
XELL;La Llagosta;La Llagosta;Bf;;;0071;;20081214;;;J;N
XELR;La Roda de Albacete;La Roda d Albac;Bf;;;0071;;20081201;;;;
XELS;Lorca-Sutullena;Lorca-Sutullena;Bf;;;0071;;20081201;;;;
XEMA;Malgrat;Malgrat;Bf;;;0071;;19990101;;;;
XEMAT;Madrid Atocha;Madrid Atocha;Bf;;;0071;;19990101;;;;
XEMB;Mirabel;Mirabel;Bf;;;0071;;20081201;;;;
XEMC;Madrid Chamartin;Madrid Chamartin;Bf;;;0071;;19990101;;;;
XEME;Medina del Campoesco D.C.;Medina del Campo;Bf;;;0071;;19990101;;;;
XEML;Martorell;Martorell;Bf;;;0071;;19990101;;;;
XEN;Noain;Noain;Bf;;;0071;;20030311;;;;
XEPB;Port Bou;Port-Bou;Bf;;;0071;;19990101;;;;
XEPG;Puente Genil-Herrera;Puente Genil-H;Bf;;;0071;;20081201;;;;
XEPI;Pineda;Pineda;Bf;;;0071;;19990101;;;;
XEPP;Pamplona;Pamplona;Bf;;;0071;;19990101;;;;
XERG;Redondela de Galicia;Redondela de Gal;Bf;;;0071;;20080926;;;;
XESC;Socuellamos;Socuellamos;Bf;;;0071;;20081201;;;;
XESG;Sagunto;Sagunto;Bf;;;0071;;19990101;;;;
XESL;Silla;Silla;Bf;;;0071;;19990101;;;;
XESP;San Pol de Mar;San Pol de Mar;Bf;;;0071;;19990101;;;;
XETA;Tarragona;Tarragona;Bf;;;0071;;19990101;;;;
XETAC;Tarragona-Classificacio;Tarragona-Classi;Bf;;;0071;;20170124;;;;
XEVB;Villarrobledo;Villarrobledo;Bf;;;0071;;20081201;;;;
XEVG;Vigo-Guixar;Vigo-Guixar;Bf;;;0071;;19990101;;;;
XEX;Jativa/Xativa;Jativa/Xativa;Bf;;;0071;;20081201;;;;
XEZ;Zaragoza D.C.;Zaragoza D.C.;Bf;;;0071;;19990101;;;;
XEZM;Zumarraga;Zumarraga;Bf;;;0071;;20081201;;;;
XEZP;Zaragoza-Plaza;Zaragoza-Plaza;Bf;;;0071;;20170124;;;N;N
XEZU;Zuera;Zuera;Bf;;;0071;;20030320;;;;
XFAA;Arcis-sur-Aube;Arcis-sur-Aube;Bf;;;0087;;20070608;;;;
XFAAG;Arnage;Arnage;Bf;;;0087;;20150815;;;;
XFAB;Aigueblanche;Aigueblanche;Bf;;;0087;;20040807;;;;
XFABT;Abancourt;Abancourt;Bf;;;0087;;20150815;;;;
XFAC;Acheres Triage;Acheres Triage;Bf;;;0087;;19990101;;;;
XFAD;Adamswiller;Adamswiller;Bf;;;0087;;20050729;;;;
XFAE;Amberieu;Amberieu;Bf;;;0087;;20070213;;;;
XFAG;Agde;Agde;Bf;;;0087;;19990101;;;;
XFAH;Achiet;Achiet;Bf;;;0087;;20060322;;;;
XFAI;Aix-les-Bains-le-Revard;Aix-les-Bains;Bf;;;0087;;19990101;;;;
XFAL;Albertville;Albertville;Bf;;;0087;;19990101;;;;
XFALB;Albert;Albert;Bf;;;0087;;20150815;;;;
XFALE;Ales;Ales;Bf;;;0087;;20081201;;;;
XFALK;Altkirch;Altkirch;Bf;;;0087;;20150815;;;;
XFALN;Alencon;Alencon;Bf;;;0087;;20080925;;;;
XFAM;Aime-la-Plagne;Aime-la-Plagne;Bf;;;0087;;19990101;;;;
XFAN;Antibes;Antibes;Bf;;;0087;;19990101;;;;
XFANG;Angouleme;Angouleme;Bf;;;0087;;19990319;;;;
XFAO;Les-Aubrais-Orleans;Les-Aubrais-Orl;Bf;;;0087;;20070608;;;;
XFAOU;Arrou;Arrou;Bf;;;0087;;20150815;;;;
XFAP;Apach (Moselle);Apach;Bf;;;0087;;20081214;;;J;J
XFAPM;Aix-en-Provence-Marchandises;Aix-en-Prov-Marc;Bf;;;0087;;20150815;;;;
XFAR;Argeles-sur-Mer;Argeles sur Mer;Bf;;;0087;;19990101;;;;
XFARA;Aramon;Aramon;Bf;;;0087;;20150815;;;;
XFARG;Argenteuil-Triage;Argenteuil-Triag;Bf;;;0087;;20150815;;;;
XFARL;Arles;Arles;Bf;;;0087;;19990101;;;;
XFARV;Arvant;Arvant;Bf;;;0087;;20081201;;;;
XFARZ;Arzviller;Arzviller;Bf;;;0087;;20070607;;;;
XFAS;Arras;Arras;Bf;;;0087;;20050902;;;;
XFASL;Angers-St-Laud;Angers-St-Laud;Bf;;;0087;;20150815;;;;
XFAT;Alteckendorf;Alteckendorf;Bf;;;0087;;20050729;;;;
XFAU;Aulnoye-Aymeries;Aulnoye;Bf;;;0087;;20070608;;;;
XFAUM;Aumale;Aumale;Bf;;;0087;;19990101;;;;
XFAUN;Auneau;Auneau;Bf;;;0087;;19990101;;;;
XFAV;Avignon Centre;Avignon Centre;Bf;;;0087;;20011005;;;;
XFAVC;Avignon-Fontcouverte;Avignon-Fontcouv;Bf;;;0087;;20081214;;;;
XFAVL;Avesnelles;Avesnelles;Bf;;;0087;;20150815;;;;
XFAVN;Avesnes;Avesnes;Bf;;;0087;;20080925;;;;
XFAVS;Avignon Sud;Avignon Sud;Bft;;;0087;;20081214;;;J;N
XFAVV;Avignon-TGV;Avignon-TGV;Bf;;;0087;;20090614;;;J;N
XFAX;Aix-en-Provence-TGV;Aix-en-Prov TGV;Bf;;;0087;;20090614;;;J;N
XFAXP;Aix-en-Provence;Aix-en-Provence;Bf;;;0087;;20150815;;;;
XFAY;Artenay (Loiret);Artenay;Bf;;;0087;;20070608;;;;
XFAZB;Arzembouy;Arzembouy;Bf;;;0087;;20150815;;;;
XFB;Besancon-Mouillere;Besancon;Bf;;;0087;;19990101;;;;
XFBA;Bellegarde (Ain);Bellegarde (Ain);Bf;;;0087;;20070608;;;;
XFBAD;Badan;Badan;Bf;;;0087;;20150815;;;;
XFBAH;Brumath;Brumath;Bf;;;0087;;20070607;;;;
XFBAJ;Bale-St-Jean;Bale-St-Jean;Bf;;;0087;;20150815;;;;
XFBAL;Bale;Bale;Bf;;;0087;;20150815;;;;
XFBAS;Bassens-Ville;Bassens-Ville;Bf;;;0087;;20150815;;;;
XFBAU;Baud;Baud;Bf;;;0087;;20150815;;;;
XFBAY;Banyuls-sur-Mer;Banyuls sur Mer;Bf;;;0087;;20070608;;;;
XFBB;Bourg-en-Bresse;Bourg-en-Bresse;Bf;;;0087;;19990101;;;;
XFBBN;La Borne-Blanche;La Borne-Blanche;Bf;;;0087;;20151001;;;;
XFBC;Saint Brice Courcelles;St Brice Courc;Bf;;;0087;;19990101;;;;
XFBCC;Bocognano;Bocognano;Bf;;;0087;;20081214;;;J;N
XFBCS;Buzancais;Buzancais;Bf;;;0087;;20150815;;;;
XFBD;Bar-le-Duc;Bar-le-Duc;Bf;;;0087;;19990101;;;;
XFBDC;Baudrecourt;Baudrecourt;Bf;;;0087;;20070607;;;;
XFBDN;Baudrecourt Raccordement;Baudrecourt Racc;Abzw;;;0087;;20081214;;;J;N
XFBDY;Bondy;Bondy;Bf;;;0087;;20070607;;;;
XFBE;Bening;Bening;Bf;;;0087;;19990101;;;;
XFBEB;Breteuil-Embranchement;Breteuil-Embran;Bf;;;0087;;20150815;;;;
XFBEF;Benfeld;Benfeld;Bf;;;0087;;20130901;;;;
XFBEM;Beaucaire-Marchandises;Beaucaire-March;Bf;;;0087;;20070608;;;;
XFBER;Bergues;Bergues;Bf;;;0087;;19990101;;;;
XFBET;Berlaimont;Berlaimont;Bf;;;0087;;20150815;;;;
XFBEY;Bernay;Bernay;Bf;;;0087;;20080925;;;;
XFBF;Belfort;Belfort;Bf;;;0087;;19990101;;;;
XFBG;Bully-Grenay;Bully-Grenay;Bf;;;0087;;20070608;;;;
XFBGS;Bourges;Bourges;Bf;;;0087;;20081201;;;;
XFBGY;Beaugency;Beaugency;Bf;;;0087;;20150815;;;;
XFBH;Bantzenheim;Bantzenheim;Bf;;;0087;;20010610;;;;
XFBHI;Bohain;Bohain;Bf;;;0087;;20150815;;;;
XFBI;Besancon-Viotte;Besancon Viotte;Bf;;;0087;;19990101;;;;
XFBIZ;Bize (Aude);Bize;Bf;;;0087;;20070609;;;;
XFBJ;Bordeaux-St-Jean;Bordeaux-St-J;Bf;;;0087;;19990101;;;;
XFBL;Bouligny Centre;Bouligny Centre;Bf;;;0087;;20010610;;;;
XFBLG;Brive-la-Gaillarde;Brive-la-Gaillar;Bf;;;0087;;20150815;;;;
XFBLH;Blesme-Haussignemont;Blesme Haussig;Bf;;;0087;;20070608;;;;
XFBLM;Le Blanc-Mesnil;Blanc Mesnil;Bf;;;0087;;19990101;;;;
XFBLT;Bourget le Triage;Bourget l T;Bf;;;0087;;20060120;;;;
XFBLV;Blainville-Damelevie;Blainville-D;Bf;;;0087;;20070612;;;;
XFBM;Bourg-St-Maurice;Bourg-St Maurice;Bf;;;0087;;19990101;;;;
XFBMT;Belfort-Montbeliard TGV;Belfort-M TGV;Bf;Planung;;0087;;20090121;;;N;N
XFBN;Boen;Boen;Bf;;;0087;;19990101;;;;
XFBNY;Brunoy;Brunoy;Bf;;;0087;;20150815;;;;
XFBO;Boulange;Boulange;Bf;;;0087;;20000120;;;;
XFBOB;Bobigny;Bobigny;Bf;;;0087;;20150815;;;;
XFBOW;Bollwiller;Bollwiller;Bf;;;0087;;20130901;;;;
XFBR;Biarritz;Biarritz;Bf;;;0087;;19990101;;;;
XFBRD;Brioude;Brioude;Bf;;;0087;;20150815;;;;
XFBRE;Berre;Berre;Bf;;;0087;;19990101;;;;
XFBRO;Brou;Brou;Bf;;;0087;;20150815;;;;
XFBRT;Brest                               (FR);Brest         FR;Bf;;;0087;;20090601;;;;
XFBRY;Breil sur Roya;Breil sur Roya;Bf;;;0087;;20081201;;;;
XFBS;Busigny;Busigny;Bf;;;0087;;19990101;;;;
XFBSE;Bresles;Bresles;Bf;;;0087;;20150815;;;;
XFBT;La Bathie;La Bathie;Bf;;;0087;;20070610;;;;
XFBTM;Berthelming;Berthelming;Bf;;;0087;;20050902;;;;
XFBTR;Benestroff;Benestroff;Bf;;;0087;;20050902;;;;
XFBTT;Bassens-Appontements;Bassens-Appontem;Bf;;;0087;;20150815;;;;
XFBTV;Besancon TGV;Besancon TGV;Bf;Planung;;0087;;20090121;;;N;N
XFBUA;Bouligny Aeroglisseurs;Bouligny Aerogl;Bf;;;0087;;19990101;;;;
XFBUM;Bouligny Maritime;Bouligny Marit;Bf;;;0087;;19990101;;;;
XFBV;Belleville;Belleville;Bf;;;0087;;19990101;;;;
XFBVL;Belleville-sur-Saone;Belleville-sur-S;Bf;;;0087;;20150815;;;;
XFBVS;Beauvais;Beauvais;Bf;;;0087;;20150815;;;;
XFBW;Bennwihr;Bennwihr;Bf;;;0087;;20130901;;;;
XFBX;Baisieux;Baisieux;Bf;;;0087;;20061019;;;;
XFBY;Bayonne;Bayonne;Bf;;;0087;;19990101;;;;
XFBZ;Beziers;Beziers;Bf;;;0087;;19990101;;;;
XFBZV;Bouzonville;Bouzonville;Bf;;;0087;;20081214;;;J;J
XFC;Colmar;Colmar;Bf;;;0087;;19990101;;;;
XFCA;Cannes;Cannes;Bf;;;0087;;19990101;;;;
XFCAB;Carbonne;Carbonne;Bf;;;0087;;19990101;;;;
XFCAF;Caffiers;Caffiers;Bf;;;0087;;20150901;;;;
XFCAN;Castelnaudary;Castelnaudary;Bf;;;0087;;19990101;;;;
XFCAR;Chateau-Arnoux-St-Auban;Chat Arnoux St A;Bf;;;0087;;20070609;;;;
XFCAV;Cavaillon;Cavaillon;Bf;;;0087;;19990101;;;;
XFCB;Cannes-la-Bocca;Cannes la Bocca;Bf;;;0087;;20000101;;;;
XFCBR;Strasbourg-Cronenbourg;Strasb-Cronenbg;Bf;;;0087;;19990101;;;;
XFCD;Chateau-du-Loir;Chateau-du-Loir;Bf;;;0087;;20080925;;;;
XFCDF;Castelnau-d'Estretefonds;Castelnau Estret;Bf;;;0087;;20150901;;;;
XFCDT;Condat-le-Lardin;Condat-le-Lardin;Bf;;;0087;;20150901;;;;
XFCDV;Chalandray;Chalandray;Bf;;;0087;;20150901;;;;
XFCE;Cerbere;Cerbere;Bf;;;0087;;19990101;;;;
XFCEN;Centron;Centron;Hp;;;0087;;20081214;;;J;N
XFCER;Cernay (Haut-Rhin);Cernay Haut-Rhin;Bf;;;0087;;20150901;;;;
XFCEV;Cevins;Cevins;Bf;;;0087;;20040807;;;;
XFCF;Conflans-Jarny;Conflans-Jarny;Bf;;;0087;;20070609;;;;
XFCG;Champigneulles;Champigneulles;Bf;;;0087;;19990101;;;;
XFCGG;Le Chenay-Gagny;Chenay-Gagny;Bf;;;0087;;20070607;;;;
XFCGY;Chagny;Chagny;Bf;;;0087;;20150901;;;;
XFCH;Chauny;Chauny;Bf;;;0087;;19990101;;;;
XFCHA;Chantenay;Chantenay;Bf;;;0087;;20150901;;;;
XFCHB;Cherbourg;Cherbourg;Bf;;;0087;;20001007;;;;
XFCHC;Chateauneuf-sur-Cher;Chateauneuf Cher;Bf;;;0087;;20150901;;;;
XFCHM;Chaumont Haute Marne;Chaumont Haute M;Bf;;;0087;;20150901;;;;
XFCHN;Chasseneuil (Vienne);Chasseneuil Vien;Bf;;;0087;;20150901;;;;
XFCHY;Charny (Yonne);Charny (Yonne);Bf;;;0087;;20030306;;;;
XFCI;Calais-Maritime;Calais-Maritime;Bf;;;0087;;20070609;;;;
XFCID;Crotelles;Crotelles;Bf;;;0087;;20150901;;;;
XFCIG;Cintegabelle;Cintegabelle;Bf;;;0087;;19990101;;;;
XFCIR;Chateau Gontier;Chateau Gontier;Bf;;;0087;;20100819;;;;
XFCJN;Changis-St-Jean;Changis-St-Jean;Bf;;;0087;;20150901;;;;
XFCK;Calais Ville;Calais Ville;Bf;;;0087;;19990101;;;;
XFCL;Clerval;Clerval;Bf;;;0087;;19990101;;;;
XFCLE;Clermont-Ferrand;Clermont-Ferrand;Bf;;;0087;;20081201;;;;
XFCLL;Collioure;Collioure;Bf;;;0087;;19990101;;;;
XFCLT;Cercy-la-Tour;Cercy-la-Tour;Bf;;;0087;;20150901;;;;
XFCM;Chalons-en-Champagne;Chalons en Champ;Bf;;;0087;;20070609;;;;
XFCN;Carcassonne;Carcassonne;Bf;;;0087;;19990101;;;;
XFCNO;Carnoules;Carnoules;Bf;;;0087;;19990101;;;;
XFCO;Cocheren;Cocheren;Bf;;;0087;;19990101;;;;
XFCOB;Connerre-Beille;Connerre-Beille;Bf;;;0087;;20150901;;;;
XFCOE;Corbeil-Essones;Corbeil-Essones;Bf;;;0087;;19990101;;;;
XFCOF;Collonges-Fontaines;Collonges-Fontai;Bf;;;0087;;20150901;;;;
XFCOH;Couhe-Verac;Couhe-Verac;Bf;;;0087;;20150901;;;;
XFCOL;Coulommiers;Coulommiers;Bf;;;0087;;19990101;;;;
XFCOM;Corbehem;Corbehem;Bf;;;0087;;19990101;;;;
XFCOO;Chatillon-sur-Loire;Chatillon Loire;Bf;;;0087;;20150901;;;;
XFCOS;Cosne;Cosne;Bf;;;0087;;20080925;;;;
XFCOU;Coutras;Coutras;Bf;;;0087;;20081201;;;;
XFCP;Compiegne;Compiegne;Bf;;;0087;;19990101;;;;
XFCPH;Cannes-Marchandises;Cannes-Marchandi;Bf;;;0087;;20150901;;;;
XFCPX;Chapeauroux;Chapeauroux;Bf;;;0087;;20150901;;;;
XFCQ;Combs la Ville-Quincy;Combs la Ville-Q;Bf;;;0087;;20110610;;;N;N
XFCQA;Courghain;Courghain;Bf;;;0087;;20150901;;;;
XFCR;Creil;Creil;Bf;;;0087;;19990101;;;;
XFCRT;Chatellerault;Chatellerault;Bf;;;0087;;20150901;;;;
XFCS;Chalon-sur-Saone;Chalon-sur-Saone;Bf;;;0087;;19990101;;;;
XFCSG;Chelles-Gournay;Chelles-Gournay;Bf;;;0087;;20070607;;;;
XFCSN;Courcelles-sur-Nied;Courcelles s N;Bf;;;0087;;20070609;;;;
XFCSR;Chasse-sur-Rhone;Chasse-sur-Rhone;Bf;;;0087;;20150901;;;;
XFCT;Chateau-Thierry;Chateau-Thierry;Bf;;;0087;;20070609;;;;
XFCTR;Chateau-Renault;Chateau-Renault;Bf;;;0087;;20150901;;;;
XFCTX;Contrexeville;Contrexeville;Bf;;;0087;;20150901;;;;
XFCU;Culmont-Chalindrey;Culmont-Chalind;Bf;;;0087;;20070609;;;;
XFCUN;Chateaudun;Chateaudun;Bf;;;0087;;20150901;;;;
XFCUO;Chauconin;Chauconin;Bf;;;0087;;20081214;;;J;N
XFCV;Champagne-Ardennes;Champag-Ardennes;Bf;;;0087;;20081214;;;J;N
XFCVB;Courville-sur-Eure;Courville Eure;Bf;;;0087;;20150901;;;;
XFCVX;Clairvaux;Clairvaux;Bf;;;0087;;20150901;;;;
XFCW;Creutzwald;Creutzwald;Bf;;;0087;;19990101;;;;
XFCX;Chateauroux;Chateauroux;Bf;;;0087;;19990101;;;;
XFCY;Chambery-Challes-les-Eaux;Chambery;Bf;;;0087;;20070609;;;;
XFCYD;Civry-St-Cloud;Civry-St-Cloud;Bf;;;0087;;20150901;;;;
XFCZ;Culoz;Culoz;Bf;;;0087;;19990101;;;;
XFD;Dijon-Ville;Dijon;Bf;;;0087;;20070609;;;;
XFDE;Deville les Rouen;Deville l Rouen;Bf;;;0087;;19990101;;;;
XFDEE;Dettwiller;Dettwiller;Bf;;;0087;;20070607;;;;
XFDEO;Deols;Deols;Bf;;;0087;;20150901;;;N;N
XFDF;Domfessel;Domfessel;Bf;;;0087;;20050729;;;;
XFDGS;Donges;Donges;Bf;;;0087;;20150901;;;;
XFDGY;Dunkerque-Grande-Synthe;Dunkerque Synthe;Bf;;;0087;;20150901;;;;
XFDI;Dieulouard;Dieulouard;Bf;;;0087;;19990101;;;;
XFDK;Dunkerque;Dunkerque;Bf;;;0087;;19990101;;;;
XFDM;Diemeringen;Diemeringen;Bf;;;0087;;20050729;;;;
XFDN;Dijon-Porte-Neuve;Dijon PN;Bf;;;0087;;20070609;;;;
XFDO;Dole-Ville;Dole;Bf;;;0087;;20070609;;;;
XFDOR;Dormans;Dormans;Bf;;;0087;;20150901;;;;
XFDP;Dijon-Porte-d'Ouche-Perrigny;Dijon Perrigny;Bf;;;0087;;20070609;;;;
XFDR;Dourges;Dourges;Bf;;;0087;;20150110;;;;
XFDRD;Dourges Delta 3;Dourges Delta 3;Bf;;;0087;;20150110;;;N;N
XFDU;Dugny;Dugny;Bf;;;0087;;19990101;;;;
XFDW;Dunkerque Port Ouest;Dunkerque Pt Oue;Bf;;;0087;;20010712;;;;
XFDX;Dax;Dax;Bf;;;0087;;19990101;;;;
XFE;Epernay;Epernay;Bf;;;0087;;19990101;;;;
XFEB;Ebange;Ebange;Bf;;;0087;;19990101;;;;
XFEBQ;La Baraque;La Baraque;Bf;;;0087;;20151001;;;N;N
XFECR;Lille CHR;Lille CHR;Bf;;;0087;;20151001;;;;
XFEGV;Engenville;Engenville;Bf;;;0087;;20150901;;;;
XFEH;Ebersheim;Ebersheim;Bf;;;0087;;20130901;;;;
XFEI;Epierre-St-Leger;Epierre-St L;Bf;;;0087;;20070609;;;;
XFEL;Elne;Elne;Bf;;;0087;;19990101;;;;
XFEN;Epinal;Epinal;Bf;;;0087;;20071117;;;;
XFEP;Etrepagny;Etrepagny;Bf;;;0087;;19990101;;;;
XFEPL;Epluches;Epluches;Bf;;;0087;;20150901;;;;
XFES;Erstein;Erstein;Bf;;;0087;;20030902;;;;
XFESA;Elbeuf-St-Aubin;Elbeuf-St-Aubin;Bf;;;0087;;20150901;;;;
XFESD;Estrees-St-Denis;Estrees-St-Denis;Bf;;;0087;;20150901;;;;
XFET;Ettendorf;Ettendorf;Bf;;;0087;;20050729;;;;
XFETP;Etampes;Etampes;Bf;;;0087;;20081201;;;;
XFEV;Evreux-Embranchement;Evreux;Bf;;;0087;;20081201;;;;
XFF;Faulquemont;Faulquemont;Bf;;;0087;;19990101;;;;
XFFA;Fontainebleau-Avon;Fontainebleau;Bf;;;0087;;20080925;;;;
XFFB;Forbach;Forbach;Bf;;;0087;;20081214;;;J;J
XFFD;Frouard;Frouard;Bf;;;0087;;20050913;;;;
XFFE;Calais-Frethun;Calais-Frethun;Bf;;;0087;;20071209;;;;
XFFEL;Felletin;Felletin;Bf;;;0087;;20150901;;;;
XFFHL;Fegersheim Lipsheim;Fegersheim Lipsh;Bf;;;0087;;20130906;;;;
XFFL;Flers;Flers;Bf;;;0087;;20080925;;;;
XFFLA;Flamboin-Gouaix;Flamboin-Gouaix;Bf;;;0087;;20150901;;;;
XFFLT;Fourchambault;Fourchambault;Bf;;;0087;;20080925;;;;
XFFM;Frohmuhl;Frohmuhl;Bf;;;0087;;20050729;;;;
XFFMI;Fourmies;Fourmies;Bf;;;0087;;20150901;;;;
XFFOC;Fos-Coussoul;Fos-Coussoul;Bf;;;0087;;20150901;;;;
XFFOQ;Fos-Mole-Central;Fos-Mole-Central;Bf;;;0087;;20150901;;;;
XFFR;Frejus-St-Raphael;Frejus-St-Raph;Bf;;;0087;;20070609;;;;
XFFS;Fontan-Saorge;Fontan-Saorge;Bf;;;0087;;20081201;;;;
XFFT;La Fontaine-Nord;Fontaine;Bf;;;0087;;20070609;;;;
XFFU;Futuroscope;Futuroscope;Bf;;;0087;;20080912;;;;
XFFX;Frontenex;Frontenex;Bf;;;0087;;20040807;;;;
XFG;Grenoble;Grenoble;Bf;;;0087;;19990101;;;;
XFGA;Gardanne;Gardanne;Bf;;;0087;;19990101;;;;
XFGAA;Gaillon-Aubevoye;Gaillon-Aubevoye;Bf;;;0087;;20080925;;;;
XFGAN;Gannat;Gannat;Bf;;;0087;;20081201;;;;
XFGAR;Grandvilliers;Grandvilliers;Bf;;;0087;;20150901;;;;
XFGD;Gandrange-Amneville;Gandrange;Bf;;;0087;;20070609;;;;
XFGDF;Golfe de Fos;Golfe de Fos;Bf;a.B.;;0087;;20090130;;;N;N
XFGE;Gevrey-Chambertin;Gevrey;Bf;;;0087;;20070609;;;;
XFGEN;Gennevilliers;Gennevilliers;Bf;;;0087;;20150901;;;;
XFGET;Gevrey-Triage;Gevrey Triage;Bf;;;0087;;20070609;;;;
